,Trimestre,Poblacion_ocupada_en_la_industria_manufacturera,Tasa_de_ocupaci n_en_la_industria_manufacturera
1575,4,84126,17.218857520000000000000
1576,4,58575,21.38577640000000000000
1577,4,48147,26.850364720000000000000
1578,4,179922,9.2940054020000000000000
1579,4,88852,9.1191799180000000000000
1580,4,89932,16.537788920000000000000
1581,4,74782,22.128190940000000000000
1582,4,36290,9.5201867830000000000000
1583,4,21693,10.767627130000000000000
1584,1,4496335,15.539703350000000000000
1585,1,2560236,14.997295460000000000000
1586,1,69338,24.813553010000000000000
1587,1,29135,16.51765720000000000000
1588,1,140358,16.746207110000000000000
1589,1,96595,19.864315180000000000000
1590,1,16018,8.8849198210000000000000
1591,1,7999,7.1392233340000000000000
1592,1,17344,7.4771834680000000000000
1593,1,16148,12.236206990000000000000
1594,1,187385,26.032744980000000000000
1595,1,70640,18.232124050000000000000
1596,1,14439,8.1187306010000000000000
1597,1,8887,7.1131850450000000000000
1598,1,70168,5.385607270000000000000
1599,1,65721,12.187912050000000000000
1600,1,154976,18.712569070000000000000
1601,1,92900,21.970589210000000000000
1602,1,285552,12.668239520000000000000
1603,1,174506,10.403542210000000000000
1604,1,69026,17.197383990000000000000
1605,1,27351,13.802622150000000000000
1606,1,333954,26.621971730000000000000
1607,1,177097,20.521636150000000000000
1608,1,53785,6.9265490890000000000000
1609,1,85732,15.948804290000000000000
1610,1,103617,16.115596440000000000000
1611,1,65023,16.720195220000000000000
1612,1,373186,19.159398620000000000000
1613,1,198154,15.77749680000000000000
1614,1,717129,17.627915830000000000000
1615,1,345475,15.551751240000000000000
1616,1,167288,14.735408650000000000000
1617,1,58997,9.8545297230000000000000
1618,1,61552,13.416013690000000000000
1619,1,33208,11.207824690000000000000
1620,1,28454,9.1894999290000000000000
1621,1,18255,9.7986065640000000000000
1622,1,315245,24.128194880000000000000
1623,1,129867,17.231052970000000000000
1624,1,72341,7.7453720060000000000000
1625,1,109264,18.659521460000000000000
1626,1,214239,15.555721750000000000000
1627,1,146574,16.338683180000000000000
1628,1,105032,23.820128910000000000000
1629,1,57050,20.098360420000000000000
1630,1,23175,5.7241585430000000000000
1631,1,13044,5.2430603010000000000000
1632,1,115631,17.916870040000000000000
1633,1,63364,17.193902190000000000000
1634,1,73400,9.7307602060000000000000
1635,1,44549,10.204156430000000000000
1636,1,110001,16.436213130000000000000
1637,1,86909,20.695575560000000000000
1638,1,39960,6.9674989540000000000000
1639,1,20193,6.9438283390000000000000
1640,1,172883,20.005484980000000000000
1641,1,92093,18.859535950000000000000
1642,1,59726,21.85651970000000000000
1643,1,42551,24.271584380000000000000
1644,1,202669,10.223276820000000000000
1645,1,80052,8.1594628040000000000000
1646,1,85443,15.412547150000000000000
1647,1,77199,22.157706360000000000000
1648,1,43021,12.409712930000000000000
1649,1,25704,13.626026430000000000000
1650,2,4612929,15.734968570000000000000
1651,2,2656299,15.113931480000000000000
1652,2,66001,23.306672320000000000000
1653,2,30143,17.024941830000000000000
1654,2,154639,18.138195550000000000000
1655,2,113954,22.677548320000000000000
1656,2,15610,8.5251631580000000000000
1657,2,7353,6.4025425570000000000000
1658,2,16128,6.9317952270000000000000
1659,2,14289,11.053352210000000000000
1660,2,187494,25.239377920000000000000
1661,2,74561,17.815226840000000000000
1662,2,14244,7.7948089330000000000000
1663,2,9239,7.1234714490000000000000
1664,2,69875,5.2743093770000000000000
1665,2,66835,11.714874660000000000000
1666,2,178893,20.681965060000000000000
1667,2,107997,25.667431170000000000000
1668,2,279806,12.409106790000000000000
1669,2,157162,9.0892003790000000000000
1670,2,64980,15.90845660000000000000
1671,2,29739,13.347006920000000000000
1672,2,347058,26.508538220000000000000
1673,2,170272,19.955347990000000000000
1674,2,55153,6.5925252120000000000000
1675,2,92774,16.410359820000000000000
1676,2,97260,14.952885960000000000000
1677,2,64498,16.590442580000000000000
1678,2,381449,19.609061780000000000000
1679,2,206843,16.480213910000000000000
1680,2,827674,20.085152850000000000000
1681,2,335969,14.810235170000000000000
1682,2,160267,13.490317880000000000000
1683,2,82054,12.581380160000000000000
1684,2,56143,12.210839970000000000000
1685,2,32297,10.761792420000000000000
1686,2,24430,8.2640434610000000000000
1687,2,17888,9.738835020000000000000
1688,2,311836,24.047058320000000000000
1689,2,130477,16.95050230000000000000
1690,2,73884,7.7665126690000000000000
1691,2,115237,18.537428920000000000000
1692,2,226332,16.143866230000000000000
1693,2,169732,17.870664790000000000000
1694,2,99931,22.709113550000000000000
1695,2,55191,19.30774640000000000000
1696,2,28102,6.7760074070000000000000
1697,2,16560,6.4667291470000000000000
1698,2,107124,17.036178260000000000000
1699,2,55969,14.779322840000000000000
1700,2,69817,9.4115062020000000000000
1701,2,49544,11.243951810000000000000
1702,2,117107,17.174740710000000000000
1703,2,99998,23.370025010000000000000
1704,2,42673,7.3900574610000000000000
1705,2,20011,6.9138148460000000000000
1706,2,149180,17.693552140000000000000
1707,2,86935,16.090820080000000000000
1708,2,58686,20.758007180000000000000
1709,2,40366,23.321219960000000000000
1710,2,203879,10.25745390000000000000
1711,2,98991,9.922646440000000000000
1712,2,89175,15.821184690000000000000
1713,2,80196,22.094874950000000000000
1714,2,38099,10.337258520000000000000
1715,2,23225,11.64463920000000000000
1716,3,4535340,15.317723350000000000000
1717,3,2652957,14.952778780000000000000
1718,3,62943,22.183336860000000000000
1719,3,29258,16.486352470000000000000
1720,3,160840,19.224976690000000000000
1721,3,103638,20.101128240000000000000
1722,3,14495,7.8011474330000000000000
1723,3,8425,7.1899775550000000000000
1724,3,14891,6.3104677230000000000000
1725,3,16800,12.90302760000000000000
1726,3,191685,25.358445940000000000000
1727,3,81941,18.951680050000000000000
1728,3,14663,7.9395934630000000000000
1729,3,9978,7.634276970000000000000
1730,3,75129,5.7254360440000000000000
1731,3,59752,11.050614750000000000000
1732,3,188749,21.766742320000000000000
1733,3,111105,26.375512470000000000000
1734,3,281746,12.278354580000000000000
1735,3,164451,9.4437712840000000000000
1736,3,62060,15.030200870000000000000
1737,3,30202,13.981371750000000000000
1738,3,363410,26.771954020000000000000
1739,3,185058,21.593270610000000000000
1740,3,40374,4.7320009560000000000000
1741,3,74283,13.342757430000000000000
1742,3,102866,14.802865420000000000000
1743,3,61775,15.066705690000000000000
1744,3,341699,17.264509530000000000000
1745,3,210487,16.174734810000000000000
1746,3,792453,19.205231890000000000000
1747,3,354175,15.059632620000000000000
1748,3,142248,11.736401260000000000000
1749,3,87305,13.480836840000000000000
1750,3,51938,11.203119910000000000000
1751,3,33012,10.754460660000000000000
1752,3,25680,8.7760667640000000000000
1753,3,15126,8.5996440980000000000000
1754,3,322776,24.445634330000000000000
1755,3,124917,16.39554480000000000000
1756,3,79361,8.2110723920000000000000
1757,3,123629,19.038885040000000000000
1758,3,247899,17.185158170000000000000
1759,3,157540,17.230140610000000000000
1760,3,101356,22.640683360000000000000
1761,3,51516,18.243243240000000000000
1762,3,21669,5.2513722780000000000000
1763,3,13563,5.3834887290000000000000
1764,3,97357,15.381540630000000000000
1765,3,52059,14.109774310000000000000
1766,3,63966,8.7722835010000000000000
1767,3,45678,10.684262480000000000000
1768,3,121612,17.224422270000000000000
1769,3,91173,20.687331380000000000000
1770,3,38261,6.8124194320000000000000
1771,3,19808,6.6478052640000000000000
1772,3,143264,16.953095690000000000000
1773,3,87035,16.093214350000000000000
1774,3,58172,20.188376730000000000000
1775,3,45689,24.280445550000000000000
1776,3,188998,9.6160313660000000000000
1777,3,106455,10.344747170000000000000
1778,3,86392,15.498880530000000000000
1779,3,74857,20.959012650000000000000
1780,3,36388,9.475745550000000000000
1781,3,22267,11.037856970000000000000
1782,4,4645923,15.651594320000000000000
1783,4,2688624,14.436276640000000000000
1784,4,60627,20.702902240000000000000
1785,4,30613,16.06467220000000000000
1786,4,149292,17.439452190000000000000
1787,4,99851,18.341847470000000000000
1788,4,16464,8.4180386540000000000000
1789,4,7170,5.6027005490000000000000
1790,4,17234,7.2863025630000000000000
1791,4,18074,13.23927980000000000000
1792,4,193599,25.314140160000000000000
1793,4,86119,19.719499910000000000000
1794,4,13065,7.0375497580000000000000
1795,4,11359,8.6259530390000000000000
1796,4,70093,5.4100886230000000000000
1797,4,59358,10.348615020000000000000
1798,4,198345,22.504348380000000000000
1799,4,107340,22.854587840000000000000
1800,4,272288,11.776658350000000000000
1801,4,166854,9.1869028790000000000000
1802,4,60153,14.051386030000000000000
1803,4,32668,13.559744150000000000000
1804,4,369627,26.944415890000000000000
1805,4,183582,20.33428590000000000000
1806,4,50247,5.9129212990000000000000
1807,4,74507,12.550555460000000000000
1808,4,100309,14.790714680000000000000
1809,4,57193,14.53136950000000000000
1810,4,371495,19.110670530000000000000
1811,4,218337,16.272991110000000000000
1812,4,784961,19.335553050000000000000
1813,4,363212,14.56008120000000000000
1814,4,144055,12.270380220000000000000
1815,4,75791,12.099167480000000000000
1816,4,46997,10.142456660000000000000
1817,4,31539,9.9948027910000000000000
1818,4,29151,9.8866214690000000000000
1819,4,19066,10.017180420000000000000
1820,4,343869,25.702798340000000000000
1821,4,135356,16.87589690000000000000
1822,4,83350,8.6304013780000000000000
1823,4,118819,17.454413510000000000000
1824,4,248453,16.955811690000000000000
1825,4,178304,17.271159840000000000000
1826,4,103013,23.036343630000000000000
1827,4,53107,18.560120220000000000000
1828,4,20366,4.8694529460000000000000
1829,4,13455,5.1812174610000000000000
1830,4,106394,16.896572530000000000000
1831,4,55681,14.667407750000000000000
1832,4,62286,8.4074493520000000000000
1833,4,48853,9.8619213920000000000000
1834,4,121951,16.756989240000000000000
1835,4,90803,19.815728540000000000000
1836,4,39112,6.8545030430000000000000
1837,4,21279,6.4963532620000000000000
1838,4,142265,16.391279950000000000000
1839,4,89413,16.021222350000000000000
1840,4,58956,20.02962520000000000000
1841,4,49488,26.364774510000000000000
1842,4,244478,12.351971420000000000000
1843,4,89707,8.4456269280000000000000
1844,4,90709,15.892947880000000000000
1845,4,80099,21.831051170000000000000
1846,4,32719,8.5280794030000000000000
1847,4,21627,10.784382170000000000000
1848,1,4689733,15.801651630000000000000
1849,1,2664848,14.765735310000000000000
1850,1,59814,20.896961570000000000000
1851,1,28414,15.842500540000000000000
1852,1,160468,19.063685410000000000000
1853,1,95370,18.303179880000000000000
1854,1,15802,8.2230987790000000000000
1855,1,8435,6.723044060000000000000
1856,1,18370,7.4701519240000000000000
1857,1,18807,13.367877860000000000000
1858,1,199726,26.765710580000000000000
1859,1,79016,18.393865610000000000000
1860,1,13535,7.1600497260000000000000
1861,1,11077,8.3342738260000000000000
1862,1,79657,6.03942530000000000000
1863,1,54895,9.4753394340000000000000
1864,1,201631,22.884424190000000000000
1865,1,102123,22.37728680000000000000
1866,1,270565,11.785000880000000000000
1867,1,184014,10.381660610000000000000
1868,1,73908,17.160689330000000000000
1869,1,32947,14.256105370000000000000
1870,1,353356,26.371818790000000000000
1871,1,173508,20.198295040000000000000
1872,1,49396,6.0455780480000000000000
1873,1,74917,14.282772860000000000000
1874,1,92044,13.762539230000000000000
1875,1,54290,14.616679010000000000000
1876,1,379901,19.032830170000000000000
1877,1,215416,16.688216160000000000000
1878,1,804575,19.642109930000000000000
1879,1,364069,15.2169170000000000000
1880,1,117589,10.124309920000000000000
1881,1,91761,13.999203630000000000000
1882,1,51095,11.014464640000000000000
1883,1,30159,9.7940136330000000000000
1884,1,28188,9.5582675220000000000000
1885,1,18944,9.6875974820000000000000
1886,1,356128,26.801327540000000000000
1887,1,122683,15.717627710000000000000
1888,1,74331,7.9024670290000000000000
1889,1,116609,18.350559920000000000000
1890,1,254279,17.129001530000000000000
1891,1,183210,19.533024150000000000000
1892,1,110268,24.187785020000000000000
1893,1,49990,17.229850830000000000000
1894,1,19577,4.61552970000000000000
1895,1,15070,5.5966962040000000000000
1896,1,122825,19.063531650000000000000
1897,1,55105,15.235633220000000000000
1898,1,65939,8.8594465250000000000000
1899,1,45206,9.2115585640000000000000
1900,1,119902,16.254988940000000000000
1901,1,89813,19.947008160000000000000
1902,1,40854,7.1570597440000000000000
1903,1,18011,6.2289038290000000000000
1904,1,144807,16.760884210000000000000
1905,1,93996,17.223018260000000000000
1906,1,57169,20.387501250000000000000
1907,1,43412,25.105396170000000000000
1908,1,232615,11.553141770000000000000
1909,1,99073,9.0292752190000000000000
1910,1,81566,14.431300670000000000000
1911,1,71108,19.742241420000000000000
1912,1,39853,11.108943070000000000000
1913,1,23400,11.66686610000000000000
1914,2,4691460,15.522110650000000000000
1915,2,2691220,14.330999650000000000000
1916,2,64622,21.405739160000000000000
1917,2,30521,16.275175840000000000000
1918,2,149041,17.112483050000000000000
1919,2,107481,19.153121980000000000000
1920,2,15200,7.9354306540000000000000
1921,2,8628,6.7618614710000000000000
1922,2,19428,7.9077188580000000000000
1923,2,17788,12.944446870000000000000
1924,2,206283,26.948294980000000000000
1925,2,83986,18.918961540000000000000
1926,2,14822,7.7775154140000000000000
1927,2,11029,8.0107206670000000000000
1928,2,75579,5.701287220000000000000
1929,2,48586,7.8520924750000000000000
1930,2,197535,21.92587150000000000000
1931,2,127034,25.34495830000000000000
1932,2,266390,11.608621380000000000000
1933,2,191417,10.290616910000000000000
1934,2,76987,18.269947270000000000000
1935,2,32231,14.722326270000000000000
1936,2,339725,24.258239480000000000000
1937,2,166466,17.831235990000000000000
1938,2,54794,6.3911484570000000000000
1939,2,86903,15.513461790000000000000
1940,2,91554,13.275564310000000000000
1941,2,53072,12.885494110000000000000
1942,2,392737,19.536354990000000000000
1943,2,217194,16.477471440000000000000
1944,2,797850,19.268420680000000000000
1945,2,353143,14.318957190000000000000
1946,2,132667,11.176277820000000000000
1947,2,86975,13.150871760000000000000
1948,2,60127,12.769396090000000000000
1949,2,27041,8.6942123250000000000000
1950,2,28274,9.4521092910000000000000
1951,2,18295,9.1863582960000000000000
1952,2,357525,26.514227320000000000000
1953,2,126613,15.47936480000000000000
1954,2,80688,8.4072506910000000000000
1955,2,123135,18.718134250000000000000
1956,2,234428,15.484690880000000000000
1957,2,163167,16.832289870000000000000
1958,2,112674,24.673066650000000000000
1959,2,49503,17.685011520000000000000
1960,2,20059,4.7441776860000000000000
1961,2,13581,4.8903004180000000000000
1962,2,113860,17.025107020000000000000
1963,2,60845,16.054132070000000000000
1964,2,69015,9.1645962280000000000000
1965,2,51590,10.534612710000000000000
1966,2,125373,16.448983390000000000000
1967,2,81516,17.783886380000000000000
1968,2,36653,6.4529815970000000000000
1969,2,14777,4.9889599380000000000000
1970,2,142832,16.265991880000000000000
1971,2,95950,16.589296060000000000000
1972,2,59538,20.074514890000000000000
1973,2,49421,25.830375950000000000000
1974,2,234093,11.317604890000000000000
1975,2,89017,7.858104440000000000000
1976,2,79961,13.864354350000000000000
1977,2,80916,21.454821210000000000000
1978,2,41146,10.642601440000000000000
1979,2,23399,10.7632580000000000000
1980,3,4709110,15.460678220000000000000
1981,3,2795112,14.854662650000000000000
1982,3,65785,21.749048680000000000000
1983,3,28988,15.489014280000000000000
1984,3,147686,17.117179770000000000000
1985,3,109132,19.704358790000000000000
1986,3,14672,7.5639393110000000000000
1987,3,9040,6.9368242540000000000000
1988,3,18403,7.3809810290000000000000
1989,3,21923,14.863756250000000000000
1990,3,206083,25.991832270000000000000
1991,3,88267,19.856163340000000000000
1992,3,16278,8.323107130000000000000
1993,3,11870,8.4605625170000000000000
1994,3,74950,5.644386340000000000000
1995,3,44221,8.0307639220000000000000
1996,3,196371,21.826008570000000000000
1997,3,123016,23.580603550000000000000
1998,3,305002,12.942195860000000000000
1999,3,178335,9.8399758990000000000000
2000,3,76715,17.688453570000000000000
2001,3,34830,15.265335460000000000000
2002,3,360991,25.081935210000000000000
2003,3,190363,19.603972220000000000000
2004,3,45835,5.2476054620000000000000
2005,3,86560,15.479754360000000000000
2006,3,97891,13.790145130000000000000
2007,3,63259,15.448580030000000000000
2008,3,376018,18.554999860000000000000
2009,3,215583,16.458074410000000000000
2010,3,791444,18.796836590000000000000
2011,3,358568,14.01382670000000000000
2012,3,131426,11.383605310000000000000
2013,3,99549,14.229091390000000000000
2014,3,64315,13.703957030000000000000
2015,3,30548,9.8678175030000000000000
2016,3,23012,7.6457669520000000000000
2017,3,16956,8.4454007530000000000000
2018,3,349884,25.759703030000000000000
2019,3,123301,15.499090550000000000000
2020,3,94292,9.5369966730000000000000
2021,3,135536,19.682263080000000000000
2022,3,240614,15.88316060000000000000
2023,3,189822,19.458345720000000000000
2024,3,107157,23.106830030000000000000
2025,3,51826,17.760612470000000000000
2026,3,20898,4.8954865850000000000000
2027,3,11814,4.5141396430000000000000
2028,3,118357,17.222252130000000000000
2029,3,64446,16.444417230000000000000
2030,3,62504,8.440657870000000000000
2031,3,46314,9.7414152120000000000000
2032,3,107478,14.619953040000000000000
2033,3,83619,18.753784670000000000000
2034,3,42514,7.1917327380000000000000
2035,3,17144,5.6464202670000000000000
2036,3,141486,16.043097270000000000000
2037,3,92599,16.748147460000000000000
2038,3,64323,21.037363130000000000000
2039,3,49749,26.165093220000000000000
2040,3,232684,11.700600910000000000000
2041,3,114350,10.213487340000000000000
2042,3,74856,12.963222730000000000000
2043,3,81711,22.089666020000000000000
2044,3,39186,9.8213233950000000000000
2045,3,21873,9.9827482340000000000000
2046,4,4739029,15.727984860000000000000
2047,4,2791442,14.934620420000000000000
2048,4,69614,23.055803030000000000000
2049,4,30047,16.002705550000000000000
2050,4,153528,17.952774690000000000000
2051,4,110083,19.360426870000000000000
2052,4,13024,6.7418987470000000000000
2053,4,8648,6.5800286090000000000000
2054,4,19141,7.6248028170000000000000
2055,4,19782,13.618620790000000000000
2056,4,215553,28.087606570000000000000
2057,4,84627,19.115155790000000000000
2058,4,16029,8.4371595050000000000000
2059,4,11731,8.4973995680000000000000
2060,4,63404,4.8517181960000000000000
2061,4,48571,8.9416915040000000000000
2062,4,196217,21.292200910000000000000
2063,4,120232,23.661987350000000000000
2064,4,307327,13.093685550000000000000
2065,4,205597,11.099911460000000000000
2066,4,83368,19.060291590000000000000
2067,4,33116,13.725018860000000000000
2068,4,340744,24.271469140000000000000
2069,4,195916,21.032674740000000000000
2070,4,46480,5.6101997490000000000000
2071,4,67010,12.797839590000000000000
2072,4,104140,14.772364590000000000000
2073,4,67103,16.453629080000000000000
2074,4,383755,19.671673160000000000000
2075,4,204015,15.476880450000000000000
2076,4,821074,19.716407090000000000000
2077,4,391949,15.515948670000000000000
2078,4,126361,11.391601690000000000000
2079,4,110024,15.745223440000000000000
2080,4,56850,12.249647160000000000000
2081,4,30274,9.8847744960000000000000
2082,4,23279,7.6352377420000000000000
2083,4,15190,7.497384060000000000000
2084,4,342344,25.275219370000000000000
2085,4,136140,16.415304550000000000000
2086,4,85511,8.7039766460000000000000
2087,4,123075,19.021646730000000000000
2088,4,232966,15.394954740000000000000
2089,4,182165,18.557947680000000000000
2090,4,106660,24.708918470000000000000
2091,4,50201,18.002933490000000000000
2092,4,20986,5.0906497580000000000000
2093,4,11265,4.1641099190000000000000
2094,4,108636,16.016961150000000000000
2095,4,64811,16.480110260000000000000
2096,4,74276,9.5820094150000000000000
2097,4,47404,9.7414220040000000000000
2098,4,111802,15.208611350000000000000
2099,4,75400,17.081315220000000000000
2100,4,47554,8.2591146560000000000000
2101,4,14795,5.0858702530000000000000
2102,4,142739,16.430350660000000000000
2103,4,91174,16.61863750000000000000
2104,4,65123,21.127642460000000000000
2105,4,48016,25.300741380000000000000
2106,4,242347,11.864569420000000000000
2107,4,102123,9.388911260000000000000
2108,4,81181,14.286141660000000000000
2109,4,74918,20.06449090000000000000
2110,4,37016,9.6772844210000000000000
2111,4,16040,8.0806045340000000000000
2112,1,4803715,15.974079090000000000000
2113,1,2692519,14.724227150000000000000
2114,1,71720,24.03211430000000000000
2115,1,31934,17.147152790000000000000
2116,1,157741,18.029314880000000000000
2117,1,114726,21.144258890000000000000
2118,1,13917,7.0218015410000000000000
2119,1,7390,5.8281676370000000000000
2120,1,18834,7.6463996880000000000000
2121,1,20149,14.416341720000000000000
2122,1,217916,28.611004250000000000000
2123,1,83517,18.849106940000000000000
2124,1,17632,9.3600530860000000000000
2125,1,12430,8.8111660090000000000000
2126,1,82960,6.2144323750000000000000
2127,1,69548,12.211536940000000000000
2128,1,207231,22.73768130000000000000
2129,1,142695,26.712205680000000000000
2130,1,311572,13.342788890000000000000
2131,1,191155,10.72369440000000000000
2132,1,96887,22.185762570000000000000
2133,1,36348,16.273062240000000000000
2134,1,332487,24.356273320000000000000
2135,1,190548,21.20538670000000000000
2136,1,50620,6.1546542290000000000000
2137,1,65569,12.904844750000000000000
2138,1,98251,13.94537160000000000000
2139,1,63879,15.159907730000000000000
2140,1,360567,18.005024490000000000000
2141,1,178648,13.63188240000000000000
2142,1,849845,20.601134380000000000000
2143,1,361040,15.355484750000000000000
2144,1,157388,13.937885780000000000000
2145,1,88581,12.835147450000000000000
2146,1,60179,13.150286810000000000000
2147,1,33607,10.741247390000000000000
2148,1,22919,7.3894833910000000000000
2149,1,15347,7.1724002560000000000000
2150,1,339011,25.413880480000000000000
2151,1,114659,15.217117220000000000000
2152,1,84499,9.0473605490000000000000
2153,1,107539,17.080988530000000000000
2154,1,221314,14.596497990000000000000
2155,1,149385,15.530329810000000000000
2156,1,107041,23.365428480000000000000
2157,1,51141,18.78215840000000000000
2158,1,23141,5.3943862580000000000000
2159,1,11156,4.2879161170000000000000
2160,1,115518,17.34171210000000000000
2161,1,59677,15.880707750000000000000
2162,1,74992,9.563293440000000000000
2163,1,45963,9.5183562230000000000000
2164,1,112563,15.245869670000000000000
2165,1,85347,19.070463760000000000000
2166,1,37618,6.5930329560000000000000
2167,1,11268,3.9446875550000000000000
2168,1,149724,16.965142620000000000000
2169,1,96589,17.555635530000000000000
2170,1,60370,20.237133480000000000000
2171,1,51211,25.859700860000000000000
2172,1,230367,11.37522690000000000000
2173,1,103818,9.4205548450000000000000
2174,1,80710,14.101191030000000000000
2175,1,78743,20.624797010000000000000
2176,1,38181,10.601887080000000000000
2177,1,18912,10.003438150000000000000
2178,2,4813446,15.868162920000000000000
2179,2,2833187,14.941200260000000000000
2180,2,73498,24.161713650000000000000
2181,2,33538,17.151214820000000000000
2182,2,171381,19.199663910000000000000
2183,2,133034,22.35504860000000000000
2184,2,14571,7.269434550000000000000
2185,2,10113,7.5108061140000000000000
2186,2,17356,6.9408452510000000000000
2187,2,18130,13.018065890000000000000
2188,2,212719,27.103969540000000000000
2189,2,88101,19.087990090000000000000
2190,2,17825,9.4736226710000000000000
2191,2,12530,8.7080408650000000000000
2192,2,80944,6.1169909280000000000000
2193,2,60197,10.609494740000000000000
2194,2,212028,23.0098810000000000000
2195,2,148094,26.811477440000000000000
2196,2,305935,13.378348360000000000000
2197,2,176832,9.8448820890000000000000
2198,2,89131,19.731558180000000000000
2199,2,31031,13.013029380000000000000
2200,2,341558,24.076710950000000000000
2201,2,182663,19.80619180000000000000
2202,2,40370,4.7965648180000000000000
2203,2,63598,11.860275590000000000000
2204,2,95157,13.505013450000000000000
2205,2,65235,15.780383320000000000000
2206,2,397368,19.944738490000000000000
2207,2,230736,16.808880000000000000
2208,2,798441,19.062040130000000000000
2209,2,387904,14.931668780000000000000
2210,2,136827,11.859544140000000000000
2211,2,88823,12.867453190000000000000
2212,2,55635,12.061684020000000000000
2213,2,36130,11.072462880000000000000
2214,2,23208,7.5741406150000000000000
2215,2,14225,6.8680655470000000000000
2216,2,359936,26.2823120000000000000
2217,2,138917,17.068948150000000000000
2218,2,83244,8.9128437710000000000000
2219,2,116625,18.95552420000000000000
2220,2,217308,14.166369510000000000000
2221,2,150589,15.446261340000000000000
2222,2,107091,24.323219380000000000000
2223,2,50837,18.978235710000000000000
2224,2,21441,4.8788868280000000000000
2225,2,12070,4.5535313450000000000000
2226,2,112275,16.410179210000000000000
2227,2,63477,15.945589510000000000000
2228,2,70931,9.356195210000000000000
2229,2,48005,9.5219110070000000000000
2230,2,129142,17.231293910000000000000
2231,2,96454,19.162183420000000000000
2232,2,41298,6.9744701760000000000000
2233,2,17613,5.6893577710000000000000
2234,2,173383,19.244827310000000000000
2235,2,102041,18.503487960000000000000
2236,2,63751,21.165249030000000000000
2237,2,53364,25.966493280000000000000
2238,2,229728,11.484918450000000000000
2239,2,108991,9.9893499240000000000000
2240,2,87039,14.864384840000000000000
2241,2,73935,19.64538140000000000000
2242,2,32927,8.8003399650000000000000
2243,2,19355,9.9170970650000000000000
2244,3,4855876,15.965135670000000000000
2245,3,2925228,15.482585540000000000000
2246,3,75862,25.02779510000000000000
2247,3,36633,18.685253480000000000000
2248,3,181053,20.4967130000000000000
2249,3,138738,24.464554630000000000000
2250,3,14817,7.2196343650000000000000
2251,3,9480,7.4743954650000000000000
2252,3,19349,7.6801555960000000000000
2253,3,18636,13.567861150000000000000
2254,3,224602,28.895558790000000000000
2255,3,95153,19.987690580000000000000
2256,3,16999,8.8931090050000000000000
2257,3,11085,7.9539339150000000000000
2258,3,78748,5.8083641090000000000000
2259,3,75919,13.279354630000000000000
2260,3,216802,23.5385190000000000000
2261,3,158160,29.218386010000000000000
2262,3,310445,13.703361690000000000000
2263,3,187305,9.9163302190000000000000
2264,3,79393,18.128780490000000000000
2265,3,37287,15.310106960000000000000
2266,3,345283,24.186256650000000000000
2267,3,197878,20.61154020000000000000
2268,3,40484,4.6061651430000000000000
2269,3,63756,11.916563870000000000000
2270,3,85040,12.005381530000000000000
2271,3,56824,14.822621040000000000000
2272,3,391521,19.776294870000000000000
2273,3,244270,18.07938290000000000000
2274,3,831873,19.729334810000000000000
2275,3,382799,15.299029260000000000000
2276,3,140675,12.360328510000000000000
2277,3,104926,15.570312440000000000000
2278,3,58294,12.712404050000000000000
2279,3,38617,12.06321340000000000000
2280,3,20978,6.8819588880000000000000
2281,3,14551,7.0370495750000000000000
2282,3,372736,27.04864440000000000000
2283,3,143116,18.275128050000000000000
2284,3,82916,8.5337098830000000000000
2285,3,115779,18.150051970000000000000
2286,3,211884,13.650727590000000000000
2287,3,137585,13.642619590000000000000
2288,3,106665,23.774498330000000000000
2289,3,50723,18.945084170000000000000
2290,3,23344,5.2386380980000000000000
2291,3,13463,5.0873460630000000000000
2292,3,109714,16.277413630000000000000
2293,3,67331,16.965932570000000000000
2294,3,71046,9.6297390670000000000000
2295,3,54607,11.677794080000000000000
2296,3,120736,16.344123280000000000000
2297,3,87947,18.400724760000000000000
2298,3,45297,7.36923620000000000000
2299,3,16571,5.4659462740000000000000
2300,3,171141,19.270942420000000000000
2301,3,111085,19.539914480000000000000
2302,3,67692,21.947566030000000000000
2303,3,58573,27.627861340000000000000
2304,3,211641,10.645866650000000000000
2305,3,100275,9.0796976060000000000000
2306,3,92111,16.152286830000000000000
2307,3,79312,20.655188670000000000000
2308,3,36735,9.3087903260000000000000
2309,3,16844,8.5621190790000000000000
2310,4,4981815,16.189935210000000000000
2311,4,2937462,15.319598070000000000000
2312,4,76878,24.823778230000000000000
2313,4,35991,18.158655520000000000000
2314,4,191479,21.500893260000000000000
2315,4,141906,24.238542260000000000000
2316,4,14955,7.2870173660000000000000
2317,4,10304,7.7924238640000000000000
2318,4,20332,8.014126810000000000000
2319,4,17708,12.703012910000000000000
2320,4,228337,29.043672930000000000000
2321,4,95517,20.43432870000000000000
2322,4,17244,8.8865526730000000000000
2323,4,11928,8.2035199210000000000000
2324,4,72077,5.3548755690000000000000
2325,4,62572,11.573305120000000000000
2326,4,241167,25.786505140000000000000
2327,4,152036,28.716216850000000000000
2328,4,287263,12.476671090000000000000
2329,4,188138,9.9675022280000000000000
2330,4,74701,16.590046990000000000000
2331,4,32561,13.499585410000000000000
2332,4,381730,26.604675280000000000000
2333,4,205383,21.555934090000000000000
2334,4,51499,6.2168928940000000000000
2335,4,63988,11.711820540000000000000
2336,4,92822,13.040882190000000000000
